Unnamed: 0.1,Unnamed: 0,restaurant_name,restaurant_type,rating,num_ratings,avg_cost_two_people,online_order,table_booking,cuisines_type,area,local_address,rating_category
6157,6157,Tella Tales,Cafe,4.2,413,700.0,yes,no,"Cafe, Desserts, Beverages","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Highly Rated
6158,6158,Tellimagic Restaurant,Quick Bites,3.5,12,400.0,yes,no,"North Indian, South Indian, Chinese",Electronic City,Electronic City,Average Rated
6159,6159,Telugu Velugu,Food Court,3.0,6,300.0,no,no,"South Indian, Biryani",Bellandur,Bellandur,Average Rated
6160,6160,Temple Meals,Quick Bites,3.8,76,200.0,no,no,South Indian,Malleshwaram,Malleshwaram,Average Rated
6161,6161,Temptation,Quick Bites,2.8,40,300.0,no,no,"North Indian, South Indian",Brookefield,Whitefield,Average Rated
6162,6162,Tempteys,"Beverage Shop, Dessert Parlor",3.7,39,500.0,yes,no,Beverages,Bellandur,Hsr,Average Rated
6163,6163,Tempura Restaurant,Casual Dining,3.9,122,500.0,no,no,"Japanese, Chinese, Tibetan, Momos",Brigade Road,Brigade Road,Average Rated
6164,6164,Tenco Infusions,Beverage Shop,3.5,15,200.0,no,no,"Beverages, Salad",Indiranagar,Indiranagar,Average Rated
6165,6165,Tenzin Kitchen,Quick Bites,4.2,522,450.0,yes,no,"Tibetan, Chinese, Momos","Byresandra,Tavarekere,Madiwala",Koramangala 7Th Block,Highly Rated
6166,6166,Teppan Japanese Grill & Sushi Bar,Casual Dining,4.3,901,2000.0,yes,no,Japanese,Brigade Road,Ulsoor,Highly Rated
6167,6167,Terminus Tiffin Meal Service,Delivery,2.8,40,200.0,no,no,North Indian,New Bel Road,North Bangalore,Average Rated
6168,6168,Terra Bites,"Cafe, Casual Dining",4.0,61,700.0,yes,no,"Cafe, Italian, Continental","Byresandra,Tavarekere,Madiwala",Koramangala 4Th Block,Highly Rated
6169,6169,Terrace Lounge,Lounge,3.6,25,1600.0,no,no,"North Indian, Chinese, Seafood",Bannerghatta Road,Bannerghatta Road,Average Rated
6170,6170,Terracotta Whitefield,Fine Dining,4.0,244,3000.0,no,yes,"North Indian, Lucknowi, Afghan",Whitefield,Whitefield,Highly Rated
6171,6171,Tetto,"Casual Dining, Bar",3.7,130,1200.0,yes,no,Continental,"Byresandra,Tavarekere,Madiwala",Koramangala 1St Block,Average Rated
6172,6172,Tewari Bros Mithai Shoppie,Sweet Shop,3.8,59,300.0,yes,no,"Fast Food, Mithai",Brigade Road,Commercial Street,Average Rated
6173,6173,Tfc - Tony'S Food Corner,Casual Dining,3.1,23,400.0,yes,no,"North Indian, Chinese",Indiranagar,"Itpl Main Road, Whitefield",Average Rated
6174,6174,Tfi - The Fresh Ice Cream,Dessert Parlor,3.2,41,400.0,yes,no,"Ice Cream, Beverages",Bannerghatta Road,Bannerghatta Road,Average Rated
6175,6175,Tgi Fridays,Lounge,3.9,1337,1700.0,yes,yes,"American, Burger, Italian, Steak",Bannerghatta Road,Bannerghatta Road,Average Rated
6176,6176,Tgs Retails,"Takeaway, Delivery",3.3,4,600.0,no,no,"Bakery, Desserts","Byresandra,Tavarekere,Madiwala",Hsr,Average Rated
6177,6177,Thai & Chinese Fast Food,Quick Bites,3.4,7,400.0,no,no,"Chinese, Thai",Whitefield,Kr Puram,Average Rated
6178,6178,Thai Chy,Casual Dining,4.3,367,1200.0,yes,yes,"Thai, Asian, Indonesian",Indiranagar,Indiranagar,Highly Rated
6179,6179,Thai House,Casual Dining,4.2,125,700.0,yes,no,Thai,Indiranagar,Brigade Road,Highly Rated
6180,6180,Thalaserry Food Court,Casual Dining,3.5,21,600.0,no,no,"Kerala, Biryani, Seafood, North Indian, Chinese",Whitefield,Whitefield,Average Rated
6181,6181,Thalassery Cafe,Quick Bites,3.4,7,150.0,no,no,Street Food,"Byresandra,Tavarekere,Madiwala",Btm,Average Rated
6182,6182,Thalassery Food Court,Casual Dining,3.1,4,500.0,no,no,"Kerala, North Indian, Chinese",Bannerghatta Road,Bannerghatta Road,Average Rated
6183,6183,Thalassery Hotel,Quick Bites,2.8,40,300.0,no,no,"Kerala, South Indian",Bannerghatta Road,Bannerghatta Road,Average Rated
6184,6184,Thalassery Mess,Mess,3.3,7,300.0,no,no,Kerala,Hsr,Hsr,Average Rated
6185,6185,Thalassery Plaza,Quick Bites,3.5,33,400.0,yes,no,"Kerala, North Indian, Chinese",Kammanahalli,Hennur,Average Rated
6186,6186,Thalassery Restaurant,Casual Dining,2.8,40,600.0,yes,no,"Seafood, Biryani, South Indian, North Indian, Chinese, Arabian, Kebab, Kerala",Bannerghatta Road,Bannerghatta Road,Average Rated
6187,6187,Thalis Of India,Delivery,3.3,7,500.0,yes,no,"South Indian, North Indian, Beverages",Bellandur,Sarjapur Road,Average Rated
6188,6188,Thamboola,Casual Dining,3.8,139,800.0,yes,no,"North Indian, Chinese, Continental",Jayanagar,Banashankari,Average Rated
6189,6189,Thanco'S Natural Ice Cream,Dessert Parlor,3.1,8,450.0,no,no,"Ice Cream, Desserts",Rajajinagar,Rajajinagar,Average Rated
6190,6190,Thanco'S Natural Ice Creams,Dessert Parlor,3.2,9,300.0,no,no,Ice Cream,Banashankari,Banashankari,Average Rated
6191,6191,Thanco'S Naturals Ice Cream,Dessert Parlor,3.6,21,450.0,yes,no,"Ice Cream, Desserts",Marathahalli,Marathahalli,Average Rated
6192,6192,Thanima Garden Restaurant,Casual Dining,3.6,163,500.0,yes,no,"North Indian, Chinese, Kerala",Electronic City,Electronic City,Average Rated
6193,6193,Thanishka Nati And Karavali Style,Quick Bites,2.8,40,400.0,no,no,"Biryani, Fast Food",Banashankari,Banashankari,Average Rated
6194,6194,Tharavadu,Quick Bites,3.8,83,400.0,yes,no,"Chinese, North Indian, Kerala",Hsr,Hsr,Average Rated
6195,6195,That Garage Cafe,Cafe,3.1,40,650.0,yes,no,"Cafe, Italian, Continental, European",Bellandur,Hsr,Average Rated
6196,6196,Thayee Touch,Casual Dining,3.6,30,450.0,no,no,"North Indian, Chinese, South Indian",Bannerghatta Road,Jp Nagar,Average Rated
6197,6197,The 13Th Floor,Lounge,4.4,4575,1700.0,no,yes,"Asian, North Indian, Thai",Brigade Road,Mg Road,Highly Rated
6198,6198,The 3 Musketeers,Dessert Parlor,3.2,5,200.0,no,no,"Ice Cream, Desserts",Brookefield,Whitefield,Average Rated
6199,6199,The 90S Hash House,Cafe,3.8,63,500.0,no,no,Cafe,"Byresandra,Tavarekere,Madiwala",Btm,Average Rated
6200,6200,The Adukkala Restaurant,Casual Dining,3.6,40,500.0,yes,no,Kerala,Brigade Road,Brigade Road,Average Rated
6201,6201,The Airos,Cafe,4.1,130,650.0,yes,no,"Cafe, Italian, Pizza",Banashankari,Jayanagar,Highly Rated
6202,6202,The Alphaa,Casual Dining,3.8,272,550.0,yes,no,"Andhra, North Indian, Chinese, Biryani, Seafood",Hsr,Bommanahalli,Average Rated
6203,6203,The Andhra Bhojanam,Bhojanalya,3.2,4,300.0,yes,no,South Indian,Brookefield,"Itpl Main Road, Whitefield",Average Rated
6204,6204,The Ants Cafe & Store,Cafe,3.9,1380,900.0,yes,yes,"Cafe, Italian",Indiranagar,Indiranagar,Average Rated
6205,6205,The Arabesque Cafe,Casual Dining,4.1,40,600.0,no,no,"American, Continental, Chinese",Koramangala 4Th Block,Koramangala 4Th Block,Highly Rated
6206,6206,The Arabian Nights,"Takeaway, Delivery",2.6,51,300.0,yes,no,"Arabian, North Indian, Chinese","Byresandra,Tavarekere,Madiwala",Btm,Average Rated
6207,6207,The Asian Curry House,Casual Dining,4.5,785,1000.0,yes,no,"Vietnamese, Thai, Burmese, Japanese",Malleshwaram,Malleshwaram,Highly Rated
6208,6208,The Bahubali,Casual Dining,3.4,153,800.0,yes,yes,"North Indian, Chinese",Marathahalli,Marathahalli,Average Rated
6209,6209,The Baker'S,"Bakery, Quick Bites",2.4,32,500.0,no,no,"Bakery, Fast Food",Hsr,Hsr,Average Rated
6210,6210,The Bakery World,Bakery,3.2,5,250.0,no,no,"Bakery, Desserts",Church Street,Frazer Town,Average Rated
6211,6211,The Banana Kick,Cafe,3.3,8,600.0,yes,no,"Cafe, Beverages",Malleshwaram,New Bel Road,Average Rated
6212,6212,The Bangalore Cafe,Casual Dining,4.1,473,800.0,no,yes,"Modern Indian, North Indian, Pizza, Continental, Beverages",Brigade Road,Shanti Nagar,Highly Rated
6213,6213,The Bao Belly,Cafe,3.3,9,,no,no,Cafe,Residency Road,Residency Road,Average Rated
6214,6214,The Bar Stock Exchange,"Pub, Casual Dining",4.2,634,1300.0,no,no,"Continental, Chinese, North Indian, Finger Food",Lavelle Road,St. Marks Road,Highly Rated
6215,6215,The Bar Therapy,Bar,2.8,40,800.0,no,no,"Continental, Chinese",Hsr,Koramangala 1St Block,Average Rated
6216,6216,The Barn - Bar & Kitchen,Pub,4.2,240,1500.0,no,yes,"American, North Indian, Chinese",Brigade Road,Brigade Road,Highly Rated
6217,6217,The Bawarchi,Casual Dining,2.5,256,1050.0,yes,no,"North Indian, Chinese",Kammanahalli,Banaswadi,Average Rated
6218,6218,The Beer Cafe,Pub,4.1,673,1400.0,yes,yes,"Finger Food, North Indian, Chinese, Italian",Whitefield,Whitefield,Highly Rated
6219,6219,The Beer Joint,Casual Dining,3.4,77,800.0,no,no,"North Indian, Chinese",Indiranagar,Indiranagar,Average Rated
6220,6220,The Bel St.,"Cafe, Casual Dining",3.9,523,1100.0,no,no,"Cafe, Italian, American, Continental",New Bel Road,New Bel Road,Average Rated
6221,6221,The Belgian Waffle Co.,Dessert Parlor,3.7,15,350.0,yes,no,"Desserts, Beverages",New Bel Road,Sahakara Nagar,Average Rated
6222,6222,The Belgian Waffle Company,Dessert Parlor,3.9,48,250.0,yes,no,Desserts,Brookefield,Brookefield,Average Rated
6223,6223,The Bengal Rasoi,Delivery,3.2,5,350.0,no,no,Bengali,Marathahalli,Kaggadasapura,Average Rated
6224,6224,The Bengaluru Brasserie - Hyatt Centric Mg Road,Casual Dining,4.1,117,2000.0,no,yes,"Continental, Asian, North Indian, South Indian",Brigade Road,Ulsoor,Highly Rated
6225,6225,The Bier Library,"Microbrewery, Casual Dining",4.3,552,2000.0,yes,yes,"Continental, North Indian, Pizza, Bbq",Koramangala 4Th Block,Koramangala 6Th Block,Highly Rated
6226,6226,The Biere Club,"Pub, Microbrewery",4.3,2283,1700.0,no,yes,"Continental, Bbq, Finger Food",Whitefield,Whitefield,Highly Rated
6227,6227,The Big Barbeque,Casual Dining,4.7,524,1500.0,no,yes,"Bbq, North Indian, Continental, Chinese",Electronic City,Electronic City,Highly Rated
6228,6228,The Big Bellyz,Quick Bites,3.9,105,300.0,yes,no,"Fast Food, Beverages, Momos",Malleshwaram,Malleshwaram,Average Rated
6229,6229,The Big Grill,Quick Bites,3.4,9,400.0,no,no,"North Indian, Chinese, Mughlai",Marathahalli,Marathahalli,Average Rated
6230,6230,The Big O Bakes,Bakery,4.0,66,300.0,no,no,"Bakery, Desserts",Banashankari,Banashankari,Highly Rated
6231,6231,The Big Spoon,Casual Dining,3.8,45,750.0,yes,no,"North Indian, Mughlai",Brookefield,Whitefield,Average Rated
6232,6232,The Bigman'S Cafe,"Takeaway, Delivery",3.7,31,450.0,no,no,"North Indian, Chinese",Hsr,Hsr,Average Rated
6233,6233,The Biriyani Factory,Quick Bites,3.1,29,500.0,yes,no,"North Indian, Biryani",Bannerghatta Road,Btm,Average Rated
6234,6234,The Biriyani Pedia,Quick Bites,3.9,55,300.0,yes,no,Biryani,Basavanagudi,Btm,Average Rated
6235,6235,The Biryani Cafe,Quick Bites,4.1,520,300.0,no,no,"Biryani, Chinese, Kebab",Banashankari,Banashankari,Highly Rated
6236,6236,The Biryani Culture,Food Court,3.2,9,500.0,yes,no,North Indian,Malleshwaram,Malleshwaram,Average Rated
6237,6237,The Biryani Palace,Quick Bites,3.0,12,500.0,yes,no,"Biryani, Andhra",Hsr,Hsr,Average Rated
6238,6238,The Biryani Paradise,Quick Bites,3.8,32,350.0,no,no,"Biryani, South Indian",Brigade Road,Richmond Road,Average Rated
6239,6239,The Biryani Story,Casual Dining,4.4,76,600.0,no,no,"Biryani, North Indian, Chinese, Mughlai","Byresandra,Tavarekere,Madiwala",Btm,Highly Rated
6240,6240,The Biryanis,Casual Dining,3.8,426,500.0,yes,no,"Andhra, Biryani, North Indian",Indiranagar,Jeevan Bhima Nagar,Average Rated
6241,6241,The Bite Club,Food Truck,3.6,23,400.0,no,no,"American, Goan",Indiranagar,East Bangalore,Average Rated
6242,6242,The Black Pearl,"Casual Dining, Bar",4.7,10413,1400.0,no,yes,"North Indian, European, Mediterranean","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Highly Rated
6243,6243,The Black Rabbit,"Bar, Casual Dining",4.3,4187,1500.0,no,yes,"Continental, Salad, Burger, Finger Food, Pizza",Indiranagar,Indiranagar,Highly Rated
6244,6244,The Blackboard Bakery,"Cafe, Bakery",3.7,90,1000.0,no,yes,"Cafe, Bakery, Continental",Church Street,Lavelle Road,Average Rated
6245,6245,The Blue Bawarchi,Quick Bites,3.6,34,300.0,yes,no,"Chinese, Oriya, North Indian, Bengali",Kalyan Nagar,Nagawara,Average Rated
6246,6246,The Blue Wagon - Kitchen,Cafe,4.6,228,400.0,yes,no,"Cafe, Beverages",Banashankari,Jayanagar,Highly Rated
6247,6247,The Bong,Quick Bites,3.1,38,300.0,no,no,"Bengali, North Indian",Lavelle Road,Frazer Town,Average Rated
6248,6248,The Bong Palate,Quick Bites,3.8,58,300.0,yes,no,"Bengali, North Indian, Chinese",Bannerghatta Road,Btm,Average Rated
6249,6249,The Boozy Griffin,"Casual Dining, Pub",4.6,4947,1800.0,no,yes,"European, Continental","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Highly Rated
6250,6250,The Breakfast Club,Delivery,3.9,90,400.0,no,no,"Continental, South Indian, North Indian",Electronic City,Electronic City,Average Rated
6251,6251,The Breakfast Truck,Quick Bites,3.8,64,550.0,no,no,Continental,Koramangala 4Th Block,Koramangala 6Th Block,Average Rated
6252,6252,The Breakfeast,"Takeaway, Delivery",3.4,10,200.0,no,no,"Continental, North Indian, South Indian",Hsr,Hsr,Average Rated
6253,6253,The Brekkie Shop,Delivery,3.7,57,300.0,yes,no,"Healthy Food, Sandwich",Indiranagar,Indiranagar,Average Rated
6254,6254,The Brew - Aurick Boutique Hotel,Casual Dining,3.1,16,700.0,no,no,"North Indian, South Indian, Chinese, Grill",Jayanagar,Jp Nagar,Average Rated
6255,6255,The Brewing Bean,Cafe,3.7,47,500.0,no,no,Cafe,Bellandur,Bellandur,Average Rated
6256,6256,The Bridge Walk Cafe,Cafe,3.7,44,500.0,yes,no,"Cafe, Continental",Kalyan Nagar,Kengeri,Average Rated
6257,6257,The Buffet Table,Casual Dining,2.8,40,1200.0,no,yes,"North Indian, Pan Asian, Chinese, Italian, Continental, South Indian",Hsr,Hsr,Average Rated
6258,6258,The Bundle Co.,Quick Bites,4.4,222,700.0,yes,no,"Burger, Continental, Italian, Beverages",Brigade Road,Mg Road,Highly Rated
6259,6259,The Burger Place,Quick Bites,3.8,26,400.0,yes,no,"Burger, Continental, Fast Food","Byresandra,Tavarekere,Madiwala",Koramangala 1St Block,Average Rated
6260,6260,The CafãÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© @ Saanchi,Cafe,4.0,30,800.0,no,no,Cafe,Brigade Road,Richmond Road,Highly Rated
6261,6261,The CafãÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© @ Saanchi,Cafe,4.0,31,800.0,no,no,Cafe,Lavelle Road,Richmond Road,Highly Rated
6262,6262,The Cafe Nuts And Bolts,Cafe,3.0,28,500.0,yes,no,"Cafe, Fast Food, Chinese",Jp Nagar,Kumaraswamy Layout,Average Rated
6263,6263,The Cake City,"Quick Bites, Bakery",3.2,4,300.0,yes,no,"Chinese, Continental, Desserts, Bakery",Basavanagudi,Shanti Nagar,Average Rated
6264,6264,The Cake Factory,Bakery,3.4,4,300.0,no,no,Bakery,Rajajinagar,Rajajinagar,Average Rated
6265,6265,The Cake House,Bakery,3.7,29,300.0,yes,no,"Bakery, Desserts",Brigade Road,Ulsoor,Average Rated
6266,6266,The Cake Lair,"Bakery, Quick Bites",2.8,40,600.0,no,no,"Bakery, Fast Food, Beverages",Electronic City,Electronic City,Average Rated
6267,6267,The Cake Mart,Bakery,3.5,22,600.0,yes,no,"Bakery, Desserts",Indiranagar,Old Airport Road,Average Rated
6268,6268,The Cake Post,Bakery,3.4,12,900.0,no,no,"Bakery, Desserts",Old Airport Road,Old Airport Road,Average Rated
6269,6269,The Cake Shop Mayura,Bakery,3.6,13,800.0,no,no,"Bakery, Desserts",Jayanagar,Jp Nagar,Average Rated
6270,6270,The Cake Ville,"Bakery, Quick Bites",3.2,18,300.0,yes,no,"Bakery, Desserts, Fast Food",Bannerghatta Road,Jp Nagar,Average Rated
6271,6271,The Cake Zone,Bakery,2.8,40,200.0,no,no,Bakery,Bannerghatta Road,Jp Nagar,Average Rated
6272,6272,The Caramelts Cafe,Cafe,4.1,226,800.0,no,no,"Cafe, Salad, Wraps, Beverages",Jayanagar,Jayanagar,Highly Rated
6273,6273,The Chaat Shop,Quick Bites,2.5,35,200.0,no,no,Fast Food,Basavanagudi,Basavanagudi,Average Rated
6274,6274,The Chai Stop,Quick Bites,2.8,40,200.0,yes,no,"Fast Food, Tea",Brookefield,Brookefield,Average Rated
6275,6275,The Chameleon,Bar,4.1,163,1200.0,no,no,Finger Food,Electronic City,Electronic City,Highly Rated
6276,6276,The Charcoal Factory,Quick Bites,4.1,290,600.0,yes,no,"Burger, Pizza, Momos",Brigade Road,Koramangala 6Th Block,Highly Rated
6277,6277,The Chariot,Quick Bites,2.9,50,350.0,yes,no,"South Indian, North Indian, Chinese",Brigade Road,Brigade Road,Average Rated
6278,6278,The Charlton Bar,Bar,3.3,4,1000.0,no,no,"Chinese, North Indian",Brigade Road,Residency Road,Average Rated
6279,6279,The Cheesecake Corner,"Takeaway, Delivery",3.7,48,400.0,no,no,Desserts,"Byresandra,Tavarekere,Madiwala",Btm,Average Rated
6280,6280,The Chef Couple,Casual Dining,3.4,17,750.0,no,no,"North Indian, Mughlai, Chinese",Sarjapur Road,Sarjapur Road,Average Rated
6281,6281,The Chef'S Cake & Bakes,Dessert Parlor,2.8,40,800.0,yes,no,Desserts,Brigade Road,Richmond Road,Average Rated
6282,6282,The Chef'S Kitchen,Casual Dining,3.8,311,800.0,yes,no,"Continental, North Indian, Chinese",Kalyan Nagar,Kalyan Nagar,Average Rated
6283,6283,The Chefs Specials,"Takeaway, Delivery",2.8,40,400.0,yes,no,"North Indian, Chinese, Mughlai",Whitefield,Whitefield,Average Rated
6284,6284,The Chennai Express,Quick Bites,3.8,166,200.0,no,no,"South Indian, Chinese",Indiranagar,Indiranagar,Average Rated
6285,6285,The Chervil,Casual Dining,4.1,232,1000.0,yes,no,"North Indian, Continental",Jp Nagar,Jp Nagar,Highly Rated
6286,6286,The Chevron Brigade,Casual Dining,3.3,4,1200.0,no,no,"Fast Food, Biryani, Chinese",Lavelle Road,Brigade Road,Average Rated
6287,6287,The Chinese Table,Casual Dining,3.0,13,400.0,yes,no,"Chinese, Thai, Pan Asian",Kalyan Nagar,Nagawara,Average Rated
6288,6288,The Chocolate Heaven,"Dessert Parlor, Cafe",2.8,40,600.0,no,no,"Desserts, Cafe",Brigade Road,Commercial Street,Average Rated
6289,6289,The Chocolate Heaven - Cakes,"Dessert Parlor, Bakery",3.9,64,600.0,yes,no,"Desserts, Bakery, Beverages",Kalyan Nagar,Kalyan Nagar,Average Rated
6290,6290,The Chocolate Mansion,Delivery,3.4,8,250.0,no,no,Desserts,Malleshwaram,Sadashiv Nagar,Average Rated
6291,6291,The Chocolate Room,Cafe,2.8,43,600.0,yes,no,"Cafe, Beverages",Electronic City,Electronic City,Average Rated
6292,6292,The Chocolatiers,Dessert Parlor,3.5,14,150.0,no,no,Desserts,Bannerghatta Road,Bannerghatta Road,Average Rated
6293,6293,The Choux Box,"Takeaway, Delivery",3.5,11,300.0,no,no,"Desserts, Bakery",Koramangala 4Th Block,Koramangala 6Th Block,Average Rated
6294,6294,The Coastal Crew By Fujian On 24Th,"Casual Dining, Bar",4.2,1028,1100.0,yes,yes,"Chinese, Thai, Seafood, North Indian, Momos",Bannerghatta Road,Jp Nagar,Highly Rated
6295,6295,The Coffee Bean & Tea Leaf,Cafe,3.0,38,700.0,yes,no,"Cafe, Coffee",Whitefield,Whitefield,Average Rated
6296,6296,The Coffee Shack,Cafe,4.2,164,500.0,yes,yes,"Cafe, Chinese, Continental, Italian",Banashankari,Banashankari,Highly Rated
6297,6297,The Colony Gastropub,"Casual Dining, Bar",4.1,512,1200.0,no,yes,"Modern Indian, Continental",Hsr,Hsr,Highly Rated
6298,6298,The Combo House,Quick Bites,3.3,7,500.0,yes,no,"Fast Food, North Indian",Brookefield,Whitefield,Average Rated
6299,6299,The Coorg Food Co.,Casual Dining,4.3,473,750.0,yes,yes,South Indian,Kalyan Nagar,Kalyan Nagar,Highly Rated
6300,6300,The Corner - Hyatt Centric Mg Road,Cafe,2.8,40,1000.0,no,no,"Cafe, Desserts, Fast Food",Indiranagar,Ulsoor,Average Rated
6301,6301,The Courtyard,Cafe,3.9,296,750.0,no,yes,"Cafe, Italian",Brigade Road,Shanti Nagar,Average Rated
6302,6302,The Cravery,Cafe,2.6,18,500.0,yes,no,Cafe,"Byresandra,Tavarekere,Madiwala",Jp Nagar,Average Rated
6303,6303,The Creek - The Den Bengaluru,Casual Dining,4.4,383,2000.0,no,yes,"North Indian, Continental, Chinese",Whitefield,Whitefield,Highly Rated
6304,6304,The Crunch,Beverage Shop,3.3,6,300.0,no,no,Beverages,Brookefield,Brookefield,Average Rated
6305,6305,The Crust Factory,"Bakery, Cafe",3.5,11,400.0,yes,no,"Bakery, Cafe, Desserts",Malleshwaram,Yeshwantpur,Average Rated
6306,6306,The Cuboidal,Quick Bites,3.6,16,300.0,yes,no,"Fast Food, Beverages, Sandwich",Bannerghatta Road,Btm,Average Rated
6307,6307,The Culinarium,"Cafe, Dessert Parlor",3.7,19,1100.0,no,no,"Cafe, Desserts, Beverages",Brigade Road,Vasanth Nagar,Average Rated
6308,6308,The Cupcake Story,Bakery,3.5,13,300.0,no,no,Bakery,Malleshwaram,Yeshwantpur,Average Rated
6309,6309,The Curry Hut Plus,Casual Dining,3.4,116,400.0,yes,no,"North Indian, South Indian, Chinese",Bannerghatta Road,Bannerghatta Road,Average Rated
6310,6310,The Daily,Quick Bites,4.0,130,400.0,yes,no,"Rajasthani, North Indian",Electronic City,Electronic City,Highly Rated
6311,6311,The Deagh,Quick Bites,3.7,58,500.0,no,no,"Chinese, North Indian, Arabian",Frazer Town,Frazer Town,Average Rated
6312,6312,The Delhiwala'S Kitchen-Pure Veg,Quick Bites,2.8,40,200.0,yes,no,North Indian,Brookefield,Brookefield,Average Rated
6313,6313,The Deli - The Den Bengaluru,Bakery,3.7,23,600.0,yes,no,"Bakery, Desserts",Brookefield,"Itpl Main Road, Whitefield",Average Rated
6314,6314,The Denny'S,Casual Dining,3.7,91,900.0,no,no,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",Jayanagar,Average Rated
6315,6315,The Dessert Destination,Dessert Parlor,2.8,40,300.0,no,no,Desserts,Malleshwaram,Rajajinagar,Average Rated
6316,6316,The Dhaba,Casual Dining,2.7,442,900.0,no,yes,North Indian,Brookefield,Marathahalli,Average Rated
6317,6317,The Difference,Casual Dining,2.7,18,600.0,yes,no,"North Indian, Chinese, Arabian",Brookefield,Whitefield,Average Rated
6318,6318,The Diner,Casual Dining,3.6,197,700.0,yes,no,"North Indian, Chinese, Andhra, Biryani",Brookefield,Whitefield,Average Rated
6319,6319,The Dining Table - Sahar Pavillion,"Casual Dining, Bar",3.7,74,1500.0,no,yes,"Chinese, Continental, North Indian, Pizza, South Indian",Electronic City,Electronic City,Average Rated
6320,6320,The Donut Baker,"Bakery, Dessert Parlor",3.0,31,150.0,no,no,Desserts,Brigade Road,Ulsoor,Average Rated
